sample_date,am_count,wc_count,origin_lat,origin_lon,destination_lat,destination_lon,arrival_time,scheduled_pickup,time_diff,direct_distance
2024-02-7,1,0,1843,1044,2144,595,28581,33676,5095,541
2024-02-7,1,0,647,32,946,506,28800,29149,349,561
2024-02-7,1,0,2000,2452,2273,1486,28800,32851,4051,1004
2024-02-7,1,0,328,163,755,2200,29040,31962,2922,2082
2024-02-7,1,0,1190,1792,1867,1781,29596,31432,1836,678
2024-02-7,1,0,1450,1877,2112,1897,29787,31306,1519,663
2024-02-7,1,0,73,2321,278,2162,30086,32886,2800,260
2024-02-7,1,0,845,1265,1061,469,30104,30999,895,825
2024-02-7,1,0,2396,2462,2458,972,30359,31959,1600,1492
2024-02-7,1,0,1895,2070,582,1107,30452,36215,5763,1629
2024-02-7,1,0,844,2466,1806,1698,30484,36418,5934,1231
2024-02-7,1,0,1771,1390,1416,683,30864,32705,1841,792
2024-02-7,1,0,411,2479,2459,1447,31043,35061,4018,2294
2024-02-7,1,0,809,1005,1058,819,31083,32026,943,311
2024-02-7,1,0,757,2452,53,619,31134,36199,5065,1964
2024-02-7,1,0,848,2118,974,2227,31162,34438,3276,167
2024-02-7,1,0,611,486,888,1077,31336,37353,6017,653
2024-02-7,1,0,2001,2440,1845,115,31539,35116,3577,2331
2024-02-7,1,0,1282,1722,230,477,31550,37462,5912,1630
2024-02-7,1,0,222,1150,2082,791,32164,33261,1097,1895
2024-02-7,1,0,2118,588,1330,1116,32223,37432,5209,949
2024-02-7,1,0,142,343,915,393,32400,36739,4339,775
2024-02-7,1,0,2032,1946,67,848,32400,34171,1771,2251
2024-02-7,1,0,1129,1874,331,975,32678,37606,4928,1203
2024-02-7,1,0,1441,2328,812,983,32813,34254,1441,1485
2024-02-7,1,0,284,1703,542,2352,33060,35796,2736,699
2024-02-7,1,0,76,2332,1405,604,33431,40209,6778,2180
2024-02-7,1,0,2205,1604,1154,1154,33615,34233,618,1144
2024-02-7,1,0,1746,324,945,563,33700,36214,2514,836
2024-02-7,1,0,1566,698,948,637,33793,34792,999,622
2024-02-7,1,0,2211,2130,1143,726,33847,34878,1031,1765
2024-02-7,1,0,487,2268,1288,1215,34207,36615,2408,1324
2024-02-7,1,0,217,2387,2445,1652,34327,35789,1462,2347
2024-02-7,1,0,345,1948,2027,894,34615,35060,445,1985
2024-02-7,1,0,1888,1060,1407,523,34694,38898,4204,721
2024-02-7,1,0,2328,1123,1011,2110,34772,36798,2026,1646
2024-02-7,1,0,1677,1309,302,1624,34866,41782,6916,1411
2024-02-7,1,0,277,1002,722,1870,35029,35029,0,976
2024-02-7,1,0,1874,1612,21,2180,35621,38011,2390,1939
2024-02-7,1,0,995,1975,1419,289,35919,38310,2391,1739
2024-02-7,1,0,554,376,2279,795,35991,39672,3681,1776
2024-02-7,1,0,2313,734,1856,736,36000,37722,1722,458
2024-02-7,1,0,1409,1340,759,1976,36000,36772,772,910
2024-02-7,1,0,441,654,323,1643,36137,38814,2677,997
2024-02-7,1,0,1053,1384,1697,1323,36359,42903,6544,647
2024-02-7,1,0,1698,2265,1963,2257,36483,43683,7200,266
2024-02-7,1,0,217,509,1796,156,36554,37572,1018,1618
2024-02-7,1,0,2423,292,1669,1364,36742,41688,4946,1311
2024-02-7,1,0,709,1295,1569,17,36811,37895,1084,1541
2024-02-7,1,0,1750,998,0,2209,37189,43243,6054,2129
2024-02-7,1,0,2059,140,1717,1231,37353,38859,1506,1144
2024-02-7,1,0,933,1643,214,220,37502,43537,6035,1595
2024-02-7,1,0,2137,2242,1556,1403,37796,42198,4402,1021
2024-02-7,1,0,1129,2257,1133,377,37846,41685,3839,1881
2024-02-7,1,0,1438,1982,2467,499,38187,45387,7200,1806
2024-02-7,1,0,1182,512,360,170,38228,41196,2968,891
2024-02-7,1,0,913,261,1714,2443,38775,38960,185,2325
2024-02-7,1,0,746,1833,2252,1078,38984,44516,5532,1685
2024-02-7,1,0,1279,1365,1675,173,39009,39009,0,1257
2024-02-7,1,0,2036,1657,1332,2453,39195,42070,2875,1063
2024-02-7,1,0,231,328,1561,795,39419,40562,1143,1410
2024-02-7,1,0,170,1677,1274,2368,39600,43947,4347,1303
2024-02-7,1,0,1511,536,2429,3,39600,40343,743,1062
2024-02-7,1,0,252,485,504,131,39707,46609,6902,435
2024-02-7,1,0,99,1361,253,740,39737,43977,4240,640
2024-02-7,1,0,449,1511,399,2414,40078,41109,1031,905
2024-02-7,1,0,598,351,2216,1492,40198,43066,2868,1980
2024-02-7,1,0,2272,42,914,962,40244,40893,649,1641
2024-02-7,1,0,908,1850,580,1000,40293,45116,4823,912
2024-02-7,1,0,2325,2240,2431,670,40300,41212,912,1574
2024-02-7,1,0,948,1321,1633,680,40551,42169,1618,939
2024-02-7,1,0,797,279,1097,720,40802,42085,1283,534
2024-02-7,1,0,2212,2356,2448,1051,41109,46362,5253,1327
2024-02-7,1,0,362,1346,1075,2054,41715,44396,2681,1005
2024-02-7,1,0,1434,1615,822,521,41854,43700,1846,1254
2024-02-7,1,0,1090,2386,1606,674,42481,45770,3289,1789
2024-02-7,1,0,1130,69,548,1875,42533,49733,7200,1898
2024-02-7,1,0,1575,503,1767,216,43006,44763,1757,346
2024-02-7,1,0,777,2253,1846,1237,43023,46148,3125,1475
2024-02-7,1,0,1919,2045,1724,415,43023,50223,7200,1642
2024-02-7,1,0,1419,1829,545,360,43042,49480,6438,1710
2024-02-7,1,0,1235,2422,6,1339,43200,47796,4596,1639
2024-02-7,1,0,392,196,1146,357,43200,50105,6905,771
2024-02-7,1,0,920,91,987,485,43245,45080,1835,400
2024-02-7,1,0,2058,194,475,628,43740,49998,6258,1642
2024-02-7,1,0,2334,796,92,381,43807,48976,5169,2281
2024-02-7,1,0,51,2262,1397,1193,43921,47397,3476,1719
2024-02-7,1,0,1610,2262,1244,736,43934,50906,6972,1570
2024-02-7,1,0,1859,1111,1257,587,43998,48558,4560,799
2024-02-7,1,0,451,758,83,1703,44072,49575,5503,1015
2024-02-7,1,0,109,475,1833,78,44264,50091,5827,1770
2024-02-7,1,0,1514,2013,1433,2011,44326,44741,415,82
2024-02-7,1,0,829,1975,1749,382,44608,50507,5899,1840
2024-02-7,1,0,1271,2319,1093,1125,44647,47383,2736,1208
2024-02-7,1,0,1872,2464,2490,144,44735,45189,454,2401
2024-02-7,1,0,782,554,1470,1066,44780,49220,4440,858
2024-02-7,1,0,8,1659,2206,610,44902,51334,6432,2436
2024-02-7,1,0,48,2215,387,95,45345,45345,0,2147
2024-02-7,1,0,204,1465,2348,815,46084,53284,7200,2241
2024-02-7,1,0,414,1099,584,998,46602,50275,3673,198
2024-02-7,1,0,820,171,2382,523,46682,49115,2433,1602
2024-02-7,1,0,117,1220,997,1332,46800,48857,2057,888
2024-02-8,1,0,251,1935,405,2261,3600,10800,7200,361
2024-02-8,1,0,982,2188,1651,1491,3719,7433,3714,967
2024-02-8,1,0,2319,480,486,748,4075,10023,5948,1853
2024-02-8,1,0,1011,612,1263,2080,4109,6782,2673,1490
2024-02-8,1,0,831,2465,1802,2380,4432,6951,2519,975
2024-02-8,1,0,576,2413,1015,388,4667,11554,6887,2073
2024-02-8,1,0,894,833,2425,412,4852,12052,7200,1588
2024-02-8,1,0,2344,2365,1431,1552,5598,8037,2439,1223
2024-02-8,1,0,1561,1411,189,1667,5649,6926,1277,1396
2024-02-8,1,0,2435,272,979,2078,5653,6156,503,2320
2024-02-8,1,0,789,1514,2062,1543,5824,6163,339,1274
2024-02-8,1,0,1943,1508,2358,1170,6142,13342,7200,536
2024-02-8,1,0,1549,873,1053,2373,6367,12198,5831,1580
2024-02-8,1,0,17,2114,2232,2100,6371,8162,1791,2216
2024-02-8,1,0,460,360,1858,1369,6391,10965,4574,1725
2024-02-8,1,0,721,1072,432,1406,6450,11069,4619,442
2024-02-8,1,0,1172,266,1467,1382,6647,12935,6288,1155
2024-02-8,1,0,1922,1234,1961,812,6981,8516,1535,424
2024-02-8,1,0,2300,2318,559,1343,7019,7019,0,1996
2024-02-8,1,0,2073,1433,581,766,7200,13846,6646,1635
2024-02-8,1,0,896,219,1782,2335,7200,9481,2281,2295
2024-02-8,1,0,448,957,1582,451,7394,8886,1492,1242
2024-02-8,1,0,2353,2334,2075,2182,7520,8601,1081,317
2024-02-8,1,0,1042,417,170,1997,7533,13821,6288,1805
2024-02-8,1,0,1182,574,504,643,7536,10834,3298,682
2024-02-8,1,0,264,914,1285,2298,7589,7589,0,1720
2024-02-8,1,0,549,1530,1746,2222,8564,12518,3954,1383
2024-02-8,1,0,1077,2287,930,1837,8606,9233,627,474
2024-02-8,1,0,389,46,608,385,8624,11366,2742,404
2024-02-8,1,0,1386,59,2366,941,8627,11275,2648,1319
2024-02-8,1,0,996,1677,910,1789,8695,12775,4080,142
2024-02-8,1,0,1861,401,1924,2013,8966,11555,2589,1614
2024-02-8,1,0,72,296,1386,1009,9006,15006,6000,1495
2024-02-8,1,0,1965,977,146,1561,9454,12384,2930,1911
2024-02-8,1,0,1934,882,1658,591,10186,17011,6825,402
2024-02-8,1,0,483,309,1664,1206,10188,14830,4642,1484
2024-02-8,1,0,257,1557,494,693,10440,13934,3494,896
2024-02-8,1,0,2382,2447,2313,1780,10629,13347,2718,671
2024-02-8,1,0,1979,966,2105,1997,10748,11861,1113,1039
2024-02-8,1,0,561,1563,1004,1722,10800,17869,7069,471
2024-02-8,1,0,1828,977,529,2035,10800,10971,171,1676
2024-02-8,1,0,1778,1882,602,797,11344,17589,6245,1601
2024-02-8,1,0,805,1066,730,807,11727,15764,4037,270
2024-02-8,1,0,1391,1985,1956,875,11967,13424,1457,1246
2024-02-8,1,0,2368,2425,1074,458,11984,18766,6782,2355
2024-02-8,1,0,1191,1947,2115,1890,12359,16468,4109,926
2024-02-8,1,0,2419,2456,576,73,12475,15684,3209,3013
2024-02-8,1,0,1291,785,670,1472,12629,17444,4815,927
2024-02-8,1,0,1862,1543,608,553,12649,14812,2163,1598
2024-02-8,1,0,836,1672,249,1890,12689,19889,7200,627
2024-02-8,1,0,1942,63,1139,336,12804,18648,5844,849
2024-02-8,1,0,12,798,1158,1046,12909,15410,2501,1173
2024-02-8,1,0,837,1699,1534,2131,12921,15633,2712,821
2024-02-8,1,0,1115,1668,1921,2199,12986,19579,6593,966
2024-02-8,1,0,847,86,1570,554,13039,13458,419,862
2024-02-8,1,0,692,54,58,618,13158,20355,7197,849
2024-02-8,1,0,1799,2185,692,1842,13592,16613,3021,1159
2024-02-8,1,0,128,1082,1391,537,13954,16993,3039,1376
2024-02-8,1,0,1756,33,1484,1939,14348,15095,747,1926
2024-02-8,1,0,1037,1493,1627,646,14400,20939,6539,1033
2024-02-8,1,0,1115,1681,1609,285,14400,15131,731,1481
2024-02-8,1,0,2198,96,1057,1993,14865,21730,6865,2214
2024-02-8,1,0,2278,1249,2169,740,14892,19187,4295,521
2024-02-8,1,0,679,2049,2263,876,15104,18071,2967,1972
2024-02-8,1,0,1546,1297,1570,1017,15561,18038,2477,282
2024-02-8,1,0,1884,1732,626,92,15596,18457,2861,2067
2024-02-8,1,0,979,881,769,1335,15701,22490,6789,501
2024-02-8,1,0,1344,1624,1732,261,15869,22534,6665,1418
2024-02-8,1,0,491,696,892,2053,16003,21391,5388,1416
2024-02-8,1,0,998,752,307,523,16291,20494,4203,728
2024-02-8,1,0,2465,765,2468,2415,16473,21740,5267,1651
2024-02-8,1,0,408,527,2360,2195,16635,22655,6020,2568
2024-02-8,1,0,2439,2128,1606,2359,16748,17036,288,865
2024-02-8,1,0,2295,2342,354,760,16812,20831,4019,2505
2024-02-8,1,0,2389,972,289,341,16821,17190,369,2193
2024-02-8,1,0,188,1586,49,1745,17177,18531,1354,212
2024-02-8,1,0,1757,1274,308,2072,17403,18117,714,1655
2024-02-8,1,0,0,2119,415,2455,17462,23187,5725,534
2024-02-8,1,0,2139,446,1795,2096,17692,23543,5851,1686
2024-02-8,1,0,1774,1498,247,1131,18000,18000,0,1571
2024-02-8,1,0,1362,676,242,239,18000,23191,5191,1203
2024-02-8,1,0,3,2209,1419,376,18047,24035,5988,2317
2024-02-8,1,0,1265,1982,1681,870,18080,22120,4040,1188
2024-02-8,1,0,2014,491,1284,1062,18177,24569,6392,927
2024-02-8,1,0,1644,2087,1644,1028,18399,22155,3756,1059
2024-02-8,1,0,1057,1840,1503,1617,18536,25316,6780,499
2024-02-8,1,0,20,641,1258,855,19046,22995,3949,1257
2024-02-8,1,0,956,1358,234,1164,19429,26053,6624,748
2024-02-8,1,0,1294,283,951,1947,19626,22243,2617,1699
2024-02-8,1,0,816,1035,2447,959,19902,23283,3381,1633
2024-02-8,1,0,1628,2280,1410,356,20018,23924,3906,1937
2024-02-8,1,0,1038,108,545,1328,20200,21851,1651,1316
2024-02-8,1,0,1830,1332,417,989,20239,20621,382,1455
2024-02-8,1,0,1070,612,1017,2253,20307,26958,6651,1642
2024-02-8,1,0,643,1792,2494,1350,20353,23716,3363,1904
2024-02-8,1,0,2038,137,1358,1683,20547,25014,4467,1689
2024-02-8,1,0,1867,1331,1566,100,20578,20578,0,1268
2024-02-8,1,0,186,2200,599,1631,21229,27682,6453,704
2024-02-8,1,0,1728,2045,1744,83,21336,27283,5947,1963
2024-02-8,1,0,731,64,988,1300,21600,22203,603,1263
2024-02-8,1,0,2092,1079,1837,190,21600,22474,874,925
2024-02-8,1,0,942,6,1441,1674,21639,27805,6166,1742
2024-02-8,1,0,983,2487,1876,1762,21771,24291,2520,1151
2024-02-8,1,0,2289,1832,313,1959,22327,23524,1197,1981
2024-02-8,1,0,1100,2500,1516,1380,22347,26768,4421,1195
2024-02-8,1,0,1382,2132,1665,578,22538,22554,16,1580
2024-02-8,1,0,552,2090,1080,2206,22760,29960,7200,541
2024-02-8,1,0,1634,1616,956,1305,22872,28643,5771,746
2024-02-8,1,0,1843,1181,1042,2127,23081,27513,4432,1240
2024-02-8,1,0,879,1167,189,224,23496,25428,1932,1169
2024-02-8,1,0,1408,226,877,1057,23535,26999,3464,987
2024-02-8,1,0,2178,809,1000,181,23690,25807,2117,1335
2024-02-8,1,0,557,1526,232,331,23878,30908,7030,1239
2024-02-8,1,0,427,1315,1129,1438,23961,28473,4512,713
2024-02-8,1,0,258,1863,1954,1869,24486,28629,4143,1697
2024-02-8,1,0,2489,2494,2485,2091,24506,27525,3019,404
2024-02-8,1,0,654,2151,326,965,24514,24514,0,1231
2024-02-8,1,0,661,1324,1935,133,24617,29898,5281,1745
2024-02-8,1,0,191,481,2048,464,24657,27910,3253,1858
2024-02-8,1,0,2473,2160,1639,1480,25200,25986,786,1077
2024-02-8,1,0,1300,308,1330,2014,25200,25351,151,1707
2024-02-8,1,0,1942,753,2237,1907,25245,28135,2890,1192
2024-02-8,1,0,1625,2374,904,55,25399,29607,4208,2429
2024-02-8,1,0,720,2048,1684,226,25413,27011,1598,2062
2024-02-8,1,0,30,299,1061,1337,25688,31943,6255,1464
2024-02-8,1,0,118,1878,874,2273,25809,25809,0,853
2024-02-8,1,0,635,262,1487,111,25948,27355,1407,866
2024-02-8,1,0,1273,1022,1967,1343,26182,31602,5420,765
2024-02-8,1,0,1349,1098,768,1124,26185,33089,6904,582
2024-02-8,1,0,727,2066,612,1277,26745,31732,4987,798
2024-02-8,1,0,2015,2303,704,1098,26940,31443,4503,1781
2024-02-8,1,0,1418,2431,1641,1360,26957,31964,5007,1094
2024-02-8,1,0,1033,2181,1945,1406,27157,32825,5668,1197
2024-02-8,1,0,1936,2294,1811,2276,27413,33709,6296,127
2024-02-8,1,0,1400,1696,1066,109,27644,32693,5049,1622
2024-02-8,1,0,228,1730,27,982,27683,34883,7200,775
2024-02-8,1,0,648,1461,550,1942,27886,30917,3031,491
2024-02-8,1,0,2302,52,2430,90,28328,31518,3190,134
2024-02-8,1,0,296,1317,478,2177,28651,28651,0,880
2024-02-8,1,0,315,547,2036,961,28800,31029,2229,1771
2024-02-8,1,0,2175,1203,2347,1351,28800,35040,6240,227
2024-02-8,1,0,416,769,1348,1249,28855,35017,6162,1049
2024-02-8,1,0,2220,2486,1344,885,28960,28960,0,1825
2024-02-8,1,0,627,2425,1758,1066,29236,30537,1301,1769
2024-02-8,1,0,2019,101,2352,450,29261,35079,5818,483
2024-02-8,1,0,1369,1574,1021,1048,29438,30802,1364,631
2024-02-8,1,0,911,1602,1307,2408,29672,33518,3846,899
2024-02-8,1,0,994,1249,2282,703,30235,30444,209,1399
2024-02-8,1,0,1976,963,768,2455,30284,35209,4925,1920
2024-02-8,1,0,791,1454,1886,1573,30534,35204,4670,1102
2024-02-8,1,0,830,899,617,1943,30822,32271,1449,1066
2024-02-8,1,0,92,824,1249,1558,30901,37423,6522,1371
2024-02-8,1,0,580,2221,685,1628,30950,31757,807,603
2024-02-8,1,0,1262,2289,1238,2189,31114,33161,2047,103
2024-02-8,1,0,62,745,424,2439,31309,31682,373,1733
2024-02-8,1,0,1146,435,1871,2367,31520,34428,2908,2064
2024-02-8,1,0,847,20,1558,725,31747,34395,2648,1002
2024-02-8,1,0,2313,2317,1949,110,32168,32591,423,2237
2024-02-8,1,0,1127,877,1338,1910,32214,39414,7200,1055
2024-02-8,1,0,1186,640,567,746,32400,37939,5539,629
2024-02-8,1,0,2264,416,589,1954,32400,39315,6915,2274
2024-02-8,1,0,509,2043,1414,1588,32874,36181,3307,1013
2024-02-8,1,0,904,1820,847,574,33061,35345,2284,1248
2024-02-8,1,0,172,612,953,0,33067,35497,2430,993
2024-02-8,1,0,1391,718,453,2314,33408,36512,3104,1852
2024-02-8,1,0,2453,2129,2155,852,33497,35182,1685,1312
2024-02-8,1,0,1994,2314,1680,2408,33672,35638,1966,328
2024-02-8,1,0,1609,1918,158,285,34071,41271,7200,2185
2024-02-8,1,0,720,1026,2202,1309,34226,39163,4937,1509
2024-02-8,1,0,1336,589,920,1398,34863,36949,2086,910
2024-02-8,1,0,2376,778,727,1772,34911,35694,783,1926
2024-02-8,1,0,29,42,1399,555,34966,41051,6085,1463
2024-02-8,1,0,2195,1026,716,995,35014,39647,4633,1480
2024-02-8,1,0,2405,1910,1957,1737,35022,39080,4058,481
2024-02-8,1,0,450,1639,152,1485,35129,39343,4214,336
2024-02-8,1,0,1848,1923,1667,811,35202,36591,1389,1127
2024-02-8,1,0,708,2308,2238,2241,35554,39826,4272,1532
2024-02-8,1,0,2300,462,1535,1619,35556,35556,0,1388
2024-02-8,1,0,1974,191,1457,217,35774,39825,4051,518
2024-02-8,1,0,1246,256,1208,1275,36000,42590,6590,1020
2024-02-8,1,0,1431,2290,662,2184,36000,41343,5343,777
2024-02-8,1,0,1912,352,790,809,36147,38808,2661,1212
2024-02-8,1,0,1386,146,608,474,36251,43451,7200,845
2024-02-8,1,0,1221,66,1475,1458,36506,42817,6311,1415
2024-02-8,1,0,360,846,713,437,36615,43434,6819,541
2024-02-8,1,0,1536,1858,1926,2274,36687,41017,4330,571
2024-02-8,1,0,2454,1675,1835,1618,36695,37998,1303,622
2024-02-8,1,0,84,985,1393,1461,37483,44047,6564,1393
2024-02-8,1,0,66,843,1755,1603,38010,38050,40,1853
2024-02-8,1,0,522,1646,1314,196,38038,41438,3400,1653
2024-02-8,1,0,1769,1586,1563,1400,38089,43138,5049,278
2024-02-8,1,0,1650,1144,2138,531,38158,44936,6778,784
2024-02-8,1,0,1873,1362,207,1981,38293,41997,3704,1778
2024-02-8,1,0,1314,922,2073,1499,38308,42884,4576,954
2024-02-8,1,0,2155,1739,1884,909,38521,45721,7200,874
2024-02-8,1,0,2001,2145,843,1494,38523,39809,1286,1329
2024-02-8,1,0,581,21,34,1741,38625,45825,7200,1805
2024-02-8,1,0,1489,1102,1469,1996,38685,38685,0,895
2024-02-8,1,0,1570,1633,1462,1519,38854,38854,0,158
2024-02-8,1,0,2130,1704,771,1267,39600,45356,5756,1428
2024-02-8,1,0,235,256,1149,1042,39600,45794,6194,1206
2024-02-8,1,0,548,727,577,2043,40020,40542,522,1317
2024-02-8,1,0,1079,2464,2128,1792,40229,41695,1466,1246
2024-02-8,1,0,271,1153,363,763,40281,46363,6082,401
2024-02-8,1,0,1943,1488,1611,1110,40339,40339,0,504
2024-02-8,1,0,1252,2111,842,1822,40353,43407,3054,502
2024-02-8,1,0,468,1884,1468,1217,40368,45363,4995,1203
2024-02-8,1,0,1639,1040,1173,371,40510,45730,5220,816
2024-02-8,1,0,1363,2255,750,2460,40714,44885,4171,647
2024-02-8,1,0,1583,1327,262,1265,40724,45457,4733,1323
2024-02-8,1,0,1454,422,1514,587,40784,43709,2925,176
2024-02-8,1,0,1903,1777,737,1625,40821,46224,5403,1176
2024-02-8,1,0,2484,1619,1059,2401,41187,45564,4377,1626
2024-02-8,1,0,689,2325,2133,2455,41208,41237,29,1450
2024-02-8,1,0,1464,2285,2406,184,41223,45074,3851,2303
2024-02-8,1,0,1221,1510,1857,1020,41247,43160,1913,803
2024-02-8,1,0,1153,1055,955,1078,41411,46173,4762,200
2024-02-8,1,0,915,407,2055,1308,41420,47945,6525,1454
2024-02-8,1,0,243,1768,1347,2479,42075,49112,7037,1314
2024-02-8,1,0,891,2154,1025,607,43200,49162,5962,1553
2024-02-8,1,0,1642,210,2111,1866,43200,47852,4652,1722
2024-02-8,1,0,367,1665,1129,1493,43324,48245,4921,782
2024-02-8,1,0,2153,1496,537,2016,43476,44116,640,1698
2024-02-8,1,0,707,2156,1041,1,43790,49509,5719,2181
2024-02-8,1,0,2055,912,2151,313,43950,49534,5584,607
2024-02-8,1,0,1328,1604,1285,2003,44083,44746,663,402
2024-02-8,1,0,1433,447,1204,2192,44407,46041,1634,1760
2024-02-8,1,0,2299,387,805,2323,44437,45062,625,2446
2024-02-8,1,0,2321,1715,724,4,44715,48839,4124,2341
2024-02-8,1,0,571,734,1677,1475,45002,47497,2495,1332
2024-02-8,1,0,1142,1634,1140,654,45269,48565,3296,981
2024-02-8,1,0,1048,1164,1029,914,45460,50860,5400,251
2024-02-8,1,0,813,961,2124,920,45465,52665,7200,1312
2024-02-8,1,0,660,141,2319,1590,45547,50093,4546,2203
2024-02-8,1,0,1028,1266,722,214,45697,47915,2218,1096
2024-02-8,1,0,167,1815,707,1697,45792,46065,273,553
2024-02-8,1,0,26,2335,457,1515,46153,49697,3544,927
2024-02-8,1,0,1542,1854,572,228,46582,50090,3508,1894
2024-02-8,1,0,1861,0,1947,1750,46627,53028,6401,1753
2024-02-8,1,0,1791,1072,1609,1631,46800,50603,3803,588
2024-02-9,1,0,1065,1047,805,2333,3600,7059,3459,1313
2024-02-9,1,0,2447,1218,1470,2093,3929,9065,5136,1312
2024-02-9,1,0,1798,666,1296,144,3994,5638,1644,725
2024-02-9,1,0,233,2045,201,1284,4028,5784,1756,762
2024-02-9,1,0,1185,2061,1862,832,4120,11098,6978,1404
2024-02-9,1,0,1116,424,1642,275,4140,4329,189,547
2024-02-9,1,0,1464,1264,2232,1065,4396,9901,5505,794
2024-02-9,1,0,2274,2005,2359,5,4774,5866,1092,2002
2024-02-9,1,0,187,954,2175,538,5706,9244,3538,2032
2024-02-9,1,0,974,2170,1850,944,5938,13138,7200,1507
2024-02-9,1,0,1866,1342,428,2111,5994,13194,7200,1631
2024-02-9,1,0,948,959,1283,894,6177,6177,0,342
2024-02-9,1,0,1404,258,880,2206,6358,8801,2443,2018
2024-02-9,1,0,415,1389,1563,787,6420,11265,4845,1297
2024-02-9,1,0,1330,1768,541,1376,6447,11862,5415,882
2024-02-9,1,0,575,131,601,2279,6607,11838,5231,2149
2024-02-9,1,0,662,2401,2332,2283,6644,9351,2707,1675
2024-02-9,1,0,2229,458,80,1487,6819,14019,7200,2383
2024-02-9,1,0,533,2026,1925,1633,6932,14132,7200,1447
2024-02-9,1,0,1929,1083,2096,741,7200,12559,5359,381
2024-02-9,1,0,649,2001,2465,1342,7200,9625,2425,1932
2024-02-9,1,0,1786,1430,802,348,7210,7210,0,1463
2024-02-9,1,0,962,1221,74,1345,7211,8746,1535,897
2024-02-9,1,0,664,1109,567,303,7883,15050,7167,812
2024-02-9,1,0,592,1207,1512,920,8002,8820,818,964
2024-02-9,1,0,2370,2435,724,493,8028,8271,243,2546
2024-02-9,1,0,1531,2192,1136,1872,8087,14701,6614,509
2024-02-9,1,0,1194,1502,130,1507,8346,14229,5883,1065
2024-02-9,1,0,2316,2251,2177,1076,8424,14955,6531,1184
2024-02-9,1,0,1304,633,210,2104,8886,11975,3089,1834
2024-02-9,1,0,1093,319,1631,1426,8905,8905,0,1231
2024-02-9,1,0,2072,2460,1183,495,9068,12356,3288,2157
2024-02-9,1,0,555,995,1066,1788,9398,14205,4807,944
2024-02-9,1,0,2116,285,353,1288,9754,16751,6997,2029
2024-02-9,1,0,2498,2475,1760,1619,10112,15176,5064,1131
2024-02-9,1,0,1114,1303,148,180,10258,16274,6016,1482
2024-02-9,1,0,1379,191,2257,2012,10621,15389,4768,2022
2024-02-9,1,0,1825,244,89,1618,10718,12873,2155,2214
2024-02-9,1,0,688,1970,2205,1105,10795,16793,5998,1747
2024-02-9,1,0,70,556,1895,430,10800,15070,4270,1830
2024-02-9,1,0,1396,994,1226,379,10800,14542,3742,639
2024-02-9,1,0,784,1094,384,1459,11083,15800,4717,542
2024-02-9,1,0,998,1674,1222,1960,11201,11275,74,364
2024-02-9,1,0,650,1212,25,538,11757,18957,7200,920
2024-02-9,1,0,2121,1632,829,1164,11770,13549,1779,1375
2024-02-9,1,0,2439,2315,2172,2424,11926,17833,5907,289
2024-02-9,1,0,1442,1521,1554,803,11992,14058,2066,727
2024-02-9,1,0,485,166,1549,2062,12090,16638,4548,2175
2024-02-9,1,0,1472,1336,1123,988,12399,12823,424,493
2024-02-9,1,0,683,2147,562,578,12502,18175,5673,1574
2024-02-9,1,0,1876,2041,2070,1290,12730,12927,197,776
2024-02-9,1,0,1128,745,388,270,13567,17199,3632,880
2024-02-9,1,0,598,719,2238,2339,13693,20393,6700,2306
2024-02-9,1,0,2082,2236,136,1994,13708,16003,2295,1961
2024-02-9,1,0,401,1559,1809,2261,13727,18338,4611,1574
2024-02-9,1,0,1621,1973,871,1816,13779,13779,0,767
2024-02-9,1,0,905,659,1320,1189,13857,19664,5807,674
2024-02-9,1,0,749,1125,2150,1895,13967,14731,764,1599
2024-02-9,1,0,1133,1000,351,2442,14380,21544,7164,1641
2024-02-9,1,0,647,1885,759,1513,14400,18199,3799,389
2024-02-9,1,0,2315,360,905,563,14400,16826,2426,1425
2024-02-9,1,0,1770,1811,1536,746,14970,18449,3479,1091
2024-02-9,1,0,1267,1865,2150,968,15203,21164,5961,1259
2024-02-9,1,0,1714,2271,1367,757,15238,21633,6395,1554
2024-02-9,1,0,736,1391,931,2473,15374,19909,4535,1100
2024-02-9,1,0,206,2131,2139,231,15742,19912,4170,2711
2024-02-9,1,0,697,431,2329,293,16057,16057,0,1638
2024-02-9,1,0,2338,1861,1744,940,16169,22395,6226,1096
2024-02-9,1,0,2264,1099,264,2097,16189,21816,5627,2236
2024-02-9,1,0,1086,1048,1135,645,17056,20805,3749,406
2024-02-9,1,0,2465,1611,1742,364,17185,17852,667,1442
2024-02-9,1,0,2354,1615,2151,913,17330,22880,5550,731
2024-02-9,1,0,2208,916,54,1749,17351,22266,4915,2310
2024-02-9,1,0,754,1984,900,1633,17362,19904,2542,381
2024-02-9,1,0,2467,2186,613,464,17410,20938,3528,2531
2024-02-9,1,0,2268,1967,1891,1086,17448,21011,3563,959
2024-02-9,1,0,982,985,1297,1174,17511,24711,7200,368
2024-02-9,1,0,175,2062,1260,1626,17570,23293,5723,1170
2024-02-9,1,0,109,1699,2066,2285,17705,23291,5586,2043
