sample_date,am_count,wc_count,origin_lat,origin_lon,destination_lat,destination_lon,arrival_time,scheduled_pickup,time_diff
2024-12-11,1,0,1701,161,142,1393,247686,252029,4343
2024-12-11,1,0,161,638,970,422,247688,249939,2251
2024-12-11,1,0,663,1402,2415,1479,247804,253750,5946
2024-12-11,1,0,255,1756,2308,571,247888,250144,2256
2024-12-11,1,0,2127,1015,2031,296,248079,250965,2886
2024-12-11,1,0,2389,1457,38,1622,248383,250570,2187
2024-12-11,1,0,1602,732,1329,932,248400,251016,2616
2024-12-11,1,0,28,1108,451,1203,248400,251541,3141
2024-12-11,1,0,730,10,1170,1491,248534,251461,2927
2024-12-11,1,0,1077,1727,59,2254,248896,250225,1329
2024-12-11,1,0,1367,870,2088,168,249038,254571,5533
2024-12-11,1,0,1060,1009,1104,204,249355,256330,6975
2024-12-11,1,0,1543,1192,407,1887,249395,254332,4937
2024-12-11,1,0,970,1829,146,1272,249564,254014,4450
2024-12-11,1,0,1727,82,1440,2283,249951,254504,4553
2024-12-11,1,0,2421,2015,1672,42,249995,249995,0
2024-12-11,1,0,679,1715,1942,1571,250134,256046,5912
2024-12-11,1,0,1208,1248,1693,1968,250343,256321,5978
2024-12-11,1,0,1999,1936,22,772,250389,253924,3535
2024-12-11,1,0,2304,493,605,242,250704,257904,7200
2024-12-11,1,0,968,1791,1788,2144,250722,251392,670
2024-12-11,1,0,1969,1085,541,1440,251374,258099,6725
2024-12-11,1,0,2185,2350,2397,2402,251514,257517,6003
2024-12-11,1,0,137,1421,2266,341,251606,255477,3871
2024-12-11,1,0,1851,1888,465,1560,251633,254853,3220
2024-12-11,1,0,224,143,163,1008,251759,255987,4228
2024-12-11,1,0,1344,848,170,1779,252000,253244,1244
2024-12-11,1,0,1662,1153,774,548,252000,252000,0
2024-12-11,1,0,1117,838,428,944,252288,254250,1962
2024-12-11,1,0,1248,1147,1233,2441,252535,257370,4835
2024-12-11,1,0,1432,2330,800,333,252606,256093,3487
2024-12-11,1,0,164,774,2104,2444,252901,258431,5530
2024-12-11,1,0,410,1248,2405,2438,253034,260009,6975
2024-12-11,1,0,2019,1162,1992,320,253121,258397,5276
2024-12-11,1,0,36,2417,1503,205,253350,253826,476
2024-12-11,1,0,2213,1729,1118,584,253460,254681,1221
2024-12-11,1,0,1710,2067,410,1070,253541,259339,5798
2024-12-11,1,0,2447,836,1307,12,254219,260112,5893
2024-12-11,1,0,1089,1024,2416,2160,254273,257086,2813
2024-12-11,1,0,1294,1178,1930,2424,254378,261004,6626
2024-12-11,1,0,2384,2313,893,1789,254534,257923,3389
2024-12-11,1,0,1929,208,954,86,254637,261076,6439
2024-12-11,1,0,492,2395,850,22,254712,259970,5258
2024-12-11,1,0,2078,1588,1544,361,255184,256009,825
2024-12-11,1,0,221,1036,2384,119,255312,256137,825
2024-12-11,1,0,1344,1289,1623,2140,255350,261922,6572
2024-12-11,1,0,1262,1723,1586,1329,255600,256307,707
2024-12-11,1,0,2377,1476,1929,961,255600,257706,2106
2024-12-11,1,0,2393,377,420,1643,255655,256998,1343
2024-12-11,1,0,634,1359,562,1338,255656,261091,5435
2024-12-11,1,0,2114,1305,1757,2435,255690,260115,4425
2024-12-11,1,0,1068,1609,1949,2399,256351,263213,6862
2024-12-11,1,0,1987,1911,1154,1234,256692,261723,5031
2024-12-11,1,0,805,901,1026,2034,256745,263678,6933
2024-12-11,1,0,2060,1189,2209,1153,257305,262862,5557
2024-12-11,1,0,1870,25,2346,2426,257383,264583,7200
2024-12-11,1,0,1797,819,1071,1978,257443,260159,2716
2024-12-11,1,0,1244,1928,1039,552,257471,257471,0
2024-12-11,1,0,1151,1305,477,2152,257863,258606,743
2024-12-11,1,0,27,537,2095,2321,258597,264672,6075
2024-12-11,1,0,627,451,949,2237,258664,265552,6888
2024-12-11,1,0,818,1442,127,921,258870,260298,1428
2024-12-11,1,0,206,1592,1000,2380,258939,262363,3424
2024-12-11,1,0,1274,483,2139,2156,258957,262497,3540
2024-12-11,1,0,786,917,670,1529,259042,264218,5176
2024-12-11,1,0,350,2139,195,1867,259177,261165,1988
2024-12-11,1,0,1680,488,55,2196,259200,261218,2018
2024-12-11,1,0,670,543,302,1376,259200,261472,2272
2024-12-11,1,0,568,578,1406,769,259484,264477,4993
2024-12-11,1,0,2355,2003,1460,1174,259655,263395,3740
2024-12-11,1,0,2435,323,2333,871,259921,261082,1161
2024-12-11,1,0,853,243,1971,1601,259957,263207,3250
2024-12-11,1,0,126,2085,1779,1984,260143,263589,3446
2024-12-11,1,0,701,1665,753,1180,260498,266487,5989
2024-12-11,1,0,1955,1221,706,1088,260545,265434,4889
2024-12-11,1,0,1433,2242,815,2089,260712,262373,1661
2024-12-11,1,0,1332,1164,1476,2421,260784,267364,6580
2024-12-11,1,0,363,2001,2475,337,260833,262181,1348
2024-12-11,1,0,2354,1398,1703,599,261328,261328,0
2024-12-11,1,0,881,2461,2360,671,261388,261388,0
2024-12-11,1,0,1099,1038,1438,2176,261405,268329,6924
2024-12-11,1,0,738,1037,2278,2323,261474,262699,1225
2024-12-11,1,0,1650,480,596,2317,261558,266709,5151
2024-12-11,1,0,2195,2097,1482,2180,261756,263833,2077
2024-12-11,1,0,2211,12,2078,876,262180,269356,7176
2024-12-11,1,0,640,2226,800,1729,262421,267852,5431
2024-12-11,1,0,341,1074,1001,2291,262800,267076,4276
2024-12-11,1,0,1748,392,760,1031,262800,266318,3518
2024-12-11,1,0,2357,1887,185,2400,262843,262843,0
2024-12-11,1,0,1839,1476,2205,2000,263177,267412,4235
2024-12-11,1,0,821,1498,1339,2319,263377,270526,7149
2024-12-11,1,0,140,920,785,766,263386,268540,5154
2024-12-11,1,0,1784,1523,1590,1560,263600,265205,1605
2024-12-11,1,0,1220,2025,79,2052,264086,268856,4770
2024-12-11,1,0,397,1966,2036,1809,264484,269858,5374
2024-12-11,1,0,1006,1864,1624,9,264669,271485,6816
2024-12-11,1,0,1595,242,2418,343,264687,266158,1471
2024-12-11,1,0,1485,1641,1531,1677,264807,269037,4230
2024-12-11,1,0,473,450,1369,2439,264854,271808,6954
2024-12-11,1,0,2234,2013,2224,629,265343,266976,1633
2024-12-11,1,0,514,238,98,951,265519,270142,4623
2024-12-11,1,0,2231,2217,2154,1282,265650,270906,5256
2024-12-11,1,0,2058,278,2442,592,265816,271557,5741
2024-12-11,1,0,1638,1985,2251,1626,265896,265896,0
2024-12-11,1,0,1104,2210,1182,527,265961,267238,1277
2024-12-11,1,0,1681,894,942,1188,266343,267495,1152
2024-12-11,1,0,1287,2085,1954,1256,266400,271310,4910
2024-12-11,1,0,532,1691,732,279,266400,273320,6920
2024-12-11,1,0,1916,1069,116,2034,266845,271375,4530
2024-12-11,1,0,2029,1568,29,1939,267261,271517,4256
2024-12-11,1,0,1143,1986,2414,2298,267262,272721,5459
2024-12-11,1,0,100,1861,660,980,267408,269860,2452
2024-12-11,1,0,2406,1334,2446,1972,267456,272630,5174
2024-12-11,1,0,1868,2423,2339,189,267592,274792,7200
2024-12-11,1,0,517,1808,153,406,267655,269607,1952
2024-12-11,1,0,1616,1130,2032,1069,267682,268643,961
2024-12-11,1,0,531,1318,1603,1093,267778,268431,653
2024-12-11,1,0,1663,846,375,515,267890,269010,1120
2024-12-11,1,0,35,2022,17,382,268639,272113,3474
2024-12-11,1,0,400,527,2095,1050,268646,274518,5872
2024-12-11,1,0,731,320,159,917,268704,272012,3308
2024-12-11,1,0,1339,1574,1567,384,269016,275282,6266
2024-12-11,1,0,2332,2288,1284,2327,269193,271135,1942
2024-12-11,1,0,2395,2107,593,795,269479,270429,950
2024-12-11,1,0,1288,211,197,47,269656,273615,3959
2024-12-11,1,0,1610,456,935,749,269889,275096,5207
2024-12-11,1,0,2198,1052,2041,2229,270000,273912,3912
2024-12-11,1,0,488,935,391,1451,270000,277199,7199
2024-12-11,1,0,1969,1846,1464,182,270455,277286,6831
2024-12-11,1,0,1019,858,471,1982,270594,272980,2386
2024-12-11,1,0,669,58,1591,669,270779,273104,2325
2024-12-11,1,0,1315,1069,1020,1147,270786,275310,4524
2024-12-11,1,0,1818,1766,71,1928,270813,277283,6470
2024-12-11,1,0,2200,992,491,2311,270824,274415,3591
2024-12-11,1,0,2013,1942,1082,1531,271287,273135,1848
2024-12-11,1,0,1730,1534,1421,667,271315,278514,7199
2024-12-11,1,0,565,31,1403,719,271687,273394,1707
2024-12-11,1,0,845,1312,1719,1088,271772,277942,6170
2024-12-11,1,0,394,2014,1076,782,272089,275790,3701
2024-12-11,1,0,919,1165,2478,1372,272178,273275,1097
2024-12-11,1,0,578,1072,503,1550,272239,276402,4163
2024-12-11,1,0,703,1342,763,1476,272259,272259,0
2024-12-11,1,0,1188,2004,2375,1453,272323,274549,2226
2024-12-11,1,0,1314,2006,2278,585,272449,278299,5850
2024-12-11,1,0,845,1048,1182,221,272783,272897,114
2024-12-11,1,0,370,1211,1864,1256,272901,278194,5293
2024-12-11,1,0,1376,934,1312,280,273600,279380,5780
2024-12-11,1,0,2419,1825,1244,643,273600,274823,1223
2024-12-11,1,0,1873,598,1119,1571,273809,277484,3675
2024-12-11,1,0,1003,921,517,1311,274128,278071,3943
2024-12-11,1,0,1401,802,232,851,274531,278210,3679
2024-12-11,1,0,1547,2273,817,602,274889,282089,7200
2024-12-11,1,0,2281,54,952,1680,274927,275446,519
2024-12-11,1,0,2141,189,2350,1035,275299,276256,957
2024-12-11,1,0,763,1706,1399,764,275312,281554,6242
2024-12-11,1,0,2040,1744,1054,790,275359,281646,6287
2024-12-11,1,0,1888,2154,554,2000,275565,280605,5040
2024-12-11,1,0,161,1511,526,214,275591,276168,577
2024-12-11,1,0,861,2489,1605,552,275786,278334,2548
2024-12-11,1,0,497,1272,1429,450,275864,276811,947
2024-12-11,1,0,2198,346,1565,682,275982,277998,2016
2024-12-11,1,0,787,1964,2061,901,276062,279016,2954
2024-12-11,1,0,1510,1939,1216,78,276078,282347,6269
2024-12-11,1,0,1784,252,1226,2265,276225,277932,1707
2024-12-11,1,0,491,1165,581,795,276924,281390,4466
2024-12-11,1,0,1130,2091,178,1905,277124,281838,4714
2024-12-11,1,0,1234,1127,1421,112,277200,281836,4636
2024-12-11,1,0,1140,2319,2130,1541,277200,284400,7200
2024-12-11,1,0,615,2151,1122,1235,277290,281382,4092
2024-12-11,1,0,1834,2286,1899,2357,277696,281518,3822
2024-12-11,1,0,1604,2103,834,1243,277770,283692,5922
2024-12-11,1,0,402,291,1138,2303,277838,283567,5729
2024-12-11,1,0,1626,1215,2036,1635,278024,284951,6927
2024-12-11,1,0,2477,395,1767,1257,278171,285059,6888
2024-12-11,1,0,98,1941,1960,885,278305,281055,2750
2024-12-11,1,0,2090,373,1363,1718,278343,283502,5159
2024-12-11,1,0,1862,420,816,145,278502,285525,7023
2024-12-11,1,0,1824,611,1626,963,278570,285550,6980
2024-12-11,1,0,1432,1579,894,1263,278683,278683,0
2024-12-11,1,0,587,1896,1438,531,278983,279997,1014
2024-12-11,1,0,1772,345,296,2273,279608,279608,0
2024-12-11,1,0,2165,104,1348,1455,279945,286917,6972
2024-12-11,1,0,59,612,506,254,280063,285005,4942
2024-12-11,1,0,322,995,285,1858,280266,285954,5688
2024-12-11,1,0,711,711,690,42,280577,284348,3771
2024-12-11,1,0,1855,2231,371,2167,280698,280698,0
2024-12-11,1,0,152,1970,1530,1944,280800,285708,4908
2024-12-11,1,0,616,1939,1357,335,280800,280800,0
2024-12-11,1,0,1341,1363,1932,884,280838,284797,3959
2024-12-11,1,0,1674,945,645,1347,281152,285609,4457
2024-12-11,1,0,465,2215,693,672,281202,284519,3317
2024-12-11,1,0,2412,2020,1569,1138,281274,288425,7151
2024-12-11,1,0,1285,1879,139,332,281287,288487,7200
2024-12-11,1,0,2490,2434,892,1480,281297,281297,0
2024-12-11,1,0,933,465,1037,998,281494,281759,265
2024-12-11,1,0,1415,2475,970,1169,281936,282926,990
2024-12-11,1,0,1107,1539,2286,2407,282053,284107,2054
2024-12-11,1,0,1494,721,1746,2160,282373,287245,4872
2024-12-11,1,0,68,857,1046,1586,282645,283702,1057
2024-12-11,1,0,1380,1715,430,1622,282833,282833,0
2024-12-11,1,0,1708,426,557,1133,283492,286036,2544
2024-12-11,1,0,745,913,230,1828,283771,287489,3718
2024-12-11,1,0,484,197,1977,1883,283827,289709,5882
2024-12-11,1,0,1551,1181,1093,865,284095,285792,1697
2024-12-11,1,0,2179,862,2064,385,284298,290183,5885
2024-12-11,1,0,1319,265,2262,2163,284386,287151,2765
2024-12-11,1,0,1394,1168,2030,1805,284400,286344,1944
2024-12-11,1,0,1531,2188,1838,638,284400,287490,3090
2024-12-11,1,0,74,36,2028,440,284701,288157,3456
2024-12-11,1,0,1636,219,403,122,284714,289701,4987
2024-12-11,1,0,1787,287,1219,730,284895,288199,3304
2024-12-11,1,0,2478,1971,2011,583,285073,285453,380
2024-12-11,1,0,761,965,352,1451,285121,288107,2986
2024-12-11,1,0,1234,208,1948,2353,285208,285208,0
2024-12-11,1,0,834,340,1801,767,285338,289994,4656
2024-12-11,1,0,1161,1321,915,1594,285349,289992,4643
2024-12-11,1,0,1439,2477,1284,680,285383,288023,2640
2024-12-11,1,0,1809,1654,2414,1023,285421,287619,2198
2024-12-11,1,0,150,1751,1961,191,285523,288000,2477
2024-12-11,1,0,2235,686,1013,694,285815,291335,5520
2024-12-11,1,0,225,775,1549,1782,286193,293392,7199
2024-12-11,1,0,59,288,666,390,286231,292926,6695
2024-12-11,1,0,1845,2274,1738,1734,286527,286881,354
2024-12-11,1,0,1418,142,1950,16,286764,292916,6152
2024-12-11,1,0,286,1841,1650,1470,287234,287705,471
2024-12-11,1,0,1103,236,1749,1971,287971,289279,1308
2024-12-11,1,0,78,1597,2184,855,288000,289167,1167
2024-12-11,1,0,1423,1510,347,1340,288000,295143,7143
2024-12-11,1,0,1883,825,2360,591,288042,295015,6973
2024-12-11,1,0,70,1146,1848,2235,288091,288091,0
2024-12-11,1,0,161,2366,574,2152,288119,290800,2681
2024-12-11,1,0,506,1020,703,1567,288178,292062,3884
2024-12-11,1,0,209,851,107,2089,288432,290050,1618
2024-12-11,1,0,340,1625,126,1227,288942,291429,2487
2024-12-11,1,0,1227,1721,515,11,289569,290966,1397
2024-12-11,1,0,876,1165,1667,122,289711,296911,7200
2024-12-11,1,0,577,665,1440,666,289940,291678,1738
2024-12-11,1,0,518,1890,1272,2004,290403,297603,7200
2024-12-11,1,0,2399,98,2405,256,290507,295018,4511
2024-12-11,1,0,2233,629,238,1011,290760,294505,3745
2024-12-11,1,0,97,1639,2107,2020,290814,290847,33
2024-12-11,1,0,918,1146,61,1302,290995,293426,2431
2024-12-11,1,0,1446,1451,117,74,291048,294987,3939
2024-12-11,1,0,143,2436,2185,664,291221,292410,1189
2024-12-11,1,0,1167,900,2328,30,291363,294170,2807
2024-12-11,1,0,1150,489,1290,67,291521,296068,4547
2024-12-11,1,0,594,1728,988,2196,291600,294853,3253
2024-12-11,1,0,1046,1894,1987,1202,291600,293797,2197
2024-12-11,1,0,33,1349,1496,263,291741,293257,1516
2024-12-11,1,0,1235,1126,729,1532,292197,292197,0
2024-12-11,1,0,1769,707,2201,1565,292501,292566,65
2024-12-11,1,0,1024,866,500,1107,292605,296392,3787
2024-12-11,1,0,968,1436,1234,311,292609,299452,6843
2024-12-11,1,0,2267,378,2319,480,292677,296373,3696
2024-12-11,1,0,2362,1313,222,107,293023,296297,3274
2024-12-11,1,0,738,109,1349,527,293272,293834,562
2024-12-11,1,0,682,1704,1262,1162,293365,299164,5799
2024-12-11,1,0,2166,2019,1920,1315,293529,294863,1334
2024-12-11,1,0,36,2238,1626,198,293840,295603,1763
2024-12-11,1,0,269,2125,230,1824,293879,299988,6109
2024-12-11,1,0,1700,349,7,223,294042,294206,164
2024-12-11,1,0,1168,2315,2080,274,294197,299359,5162
2024-12-11,1,0,1164,988,2405,1762,294422,295668,1246
2024-12-11,1,0,1194,819,1545,1486,294634,300578,5944
2024-12-11,1,0,159,750,1529,239,294766,294975,209
2024-12-11,1,0,986,676,999,830,295179,300067,4888
2024-12-11,1,0,455,720,2113,1790,295200,298148,2948
2024-12-11,1,0,84,1915,671,2072,295200,302024,6824
2024-12-11,1,0,166,721,1135,647,295201,298012,2811
2024-12-11,1,0,854,810,1126,1000,295688,301862,6174
2024-12-11,1,0,749,1269,2029,53,295939,296076,137
2024-12-11,1,0,2487,482,2331,2199,296134,300721,4587
2024-12-11,1,0,1484,837,928,1592,296159,296484,325
2024-12-11,1,0,1811,648,2334,1149,296251,301461,5210
2024-12-11,1,0,575,185,1306,620,296644,298901,2257
2024-12-11,1,0,225,1849,1493,1610,297029,302867,5838
2024-12-11,1,0,1377,37,1688,2087,297031,304106,7075
2024-12-11,1,0,45,483,2236,2314,297229,304414,7185
2024-12-11,1,0,664,985,687,58,297230,303505,6275
2024-12-11,1,0,1282,2344,2282,1284,297820,300454,2634
2024-12-11,1,0,1135,1237,1285,1301,297897,298943,1046
2024-12-11,1,0,451,674,538,2499,298413,302977,4564
2024-12-11,1,0,1780,992,2140,2265,298478,303118,4640
2024-12-11,1,0,2089,638,1980,2468,298527,304796,6269
2024-12-11,1,0,1165,1711,240,705,298581,299028,447
2024-12-11,1,0,738,2044,2167,1304,298768,298768,0
2024-12-11,1,0,863,1197,1877,2104,298800,300680,1880
2024-12-11,1,0,101,1557,2252,1668,298800,304791,5991
2024-12-11,1,0,1175,26,2361,1125,298820,300022,1202
2024-12-11,1,0,2102,317,2119,467,298910,300611,1701
2024-12-11,1,0,1283,496,2251,1123,298923,299856,933
2024-12-11,1,0,1096,2241,1916,2133,299018,304837,5819
2024-12-11,1,0,1506,1920,1480,1509,299116,305685,6569
2024-12-11,1,0,606,2067,409,859,299618,306697,7079
2024-12-11,1,0,1560,27,15,2363,299784,305126,5342
2024-12-11,1,0,1738,2332,57,1587,300027,302946,2919
2024-12-11,1,0,2006,2191,2116,183,300460,306058,5598
2024-12-11,1,0,2212,832,1500,428,300576,307347,6771
2024-12-11,1,0,33,312,78,237,300576,305218,4642
2024-12-11,1,0,178,176,1112,2406,300643,306423,5780
2024-12-11,1,0,2433,1201,1632,32,300976,307355,6379
2024-12-11,1,0,2404,946,1384,2185,301437,308637,7200
2024-12-11,1,0,1320,144,976,234,301523,301689,166
2024-12-11,1,0,2293,25,422,811,301592,308791,7199
2024-12-11,1,0,288,1849,76,661,302104,304249,2145
2024-12-11,1,0,423,2440,1968,458,302190,304592,2402
2024-12-11,1,0,1219,602,1985,2174,302400,307226,4826
2024-12-11,1,0,744,2018,309,2201,302400,302620,220
2024-12-11,1,0,2210,1434,733,1098,302477,306706,4229
2024-12-11,1,0,733,1967,503,1205,302777,307795,5018
2024-12-11,1,0,1520,1741,1565,1104,302916,307893,4977
2024-12-11,1,0,2225,1157,1547,1492,302994,302994,0
2024-12-11,1,0,23,412,1169,1818,303604,310683,7079
2024-12-11,1,0,1549,1928,1683,1964,303735,303744,9
2024-12-11,1,0,74,2289,2190,1216,303788,303996,208
2024-12-11,1,0,976,536,2480,1248,303950,306578,2628
2024-12-11,1,0,2386,2077,1337,673,304045,310410,6365
2024-12-11,1,0,1057,119,481,1111,304338,311354,7016
2024-12-11,1,0,2246,724,679,921,304650,307172,2522
2024-12-11,1,0,184,982,963,1431,304713,308366,3653
2024-12-11,1,0,1521,2294,1209,150,304827,309610,4783
2024-12-11,1,0,78,1821,1731,2310,304870,305709,839
2024-12-11,1,0,747,1688,2304,148,305006,306467,1461
2024-12-11,1,0,871,1673,1553,562,305677,306703,1026
2024-12-11,1,0,1468,752,1479,743,305923,308200,2277
2024-12-11,1,0,1632,816,1555,738,305986,313186,7200
2024-12-11,1,0,532,1907,434,125,306000,312303,6303
2024-12-11,1,0,48,2471,2055,1383,306000,306980,980
2024-12-11,1,0,212,196,834,388,306035,313235,7200
2024-12-11,1,0,1638,468,25,1585,306149,309123,2974
2024-12-11,1,0,1144,2131,740,1278,307468,312249,4781
2024-12-11,1,0,2083,1912,2120,1985,307647,308057,410
2024-12-11,1,0,1947,1039,1111,1418,307704,310977,3273
2024-12-11,1,0,252,1406,1814,930,307903,309459,1556
2024-12-11,1,0,572,1166,1874,212,308327,311593,3266
2024-12-11,1,0,1439,528,662,1667,308391,313614,5223
2024-12-11,1,0,1087,2213,1516,1472,308561,312030,3469
2024-12-11,1,0,2091,124,896,2360,308571,309660,1089
2024-12-11,1,0,2078,1311,1163,484,308882,315887,7005
2024-12-11,1,0,1923,314,2217,1142,308896,310201,1305
2024-12-11,1,0,1358,610,160,2399,308960,309259,299
2024-12-11,1,0,1922,1664,542,573,309068,309929,861
2024-12-11,1,0,1579,360,512,1915,309110,315064,5954
2024-12-11,1,0,1877,217,2209,269,309254,311944,2690
2024-12-11,1,0,2211,587,124,1902,309365,315019,5654
2024-12-11,1,0,57,974,2364,1753,309539,311001,1462
2024-12-11,1,0,1429,1468,1460,1084,309600,315049,5449
2024-12-11,1,0,1006,997,1756,1219,309600,313970,4370
2024-12-11,1,0,358,1293,506,2037,310377,315110,4733
2024-12-11,1,0,2490,1378,1460,953,310521,315207,4686
2024-12-11,1,0,37,1251,1010,147,310590,317515,6925
2024-12-11,1,0,876,355,1980,2493,310665,317159,6494
2024-12-11,1,0,1367,554,634,606,310949,311874,925
2024-12-11,1,0,2151,52,2088,394,311069,316006,4937
2024-12-11,1,0,1700,2290,1396,298,311183,318202,7019
2024-12-11,1,0,2317,708,39,2499,311187,318251,7064
2024-12-11,1,0,1912,160,1461,1330,311263,312446,1183
2024-12-11,1,0,1075,1313,2407,574,311675,316857,5182
2024-12-11,1,0,1994,211,601,1286,312015,319215,7200
2024-12-11,1,0,1923,2391,2291,463,312301,314925,2624
2024-12-11,1,0,1640,2484,146,129,312306,312766,460
2024-12-11,1,0,2399,1009,827,1718,312312,312312,0
2024-12-11,1,0,1245,1602,1934,623,312390,312992,602
2024-12-11,1,0,1236,654,1337,525,312524,312524,0
2024-12-11,1,0,785,1555,2039,1093,313027,314923,1896
2024-12-11,1,0,368,1510,1276,908,313128,313909,781
2024-12-11,1,0,125,1204,1098,1589,313200,318207,5007
2024-12-11,1,0,48,2391,2342,2452,313200,320358,7158
2024-12-11,1,0,2213,888,2162,2076,313499,320045,6546
2024-12-11,1,0,801,1318,1804,605,313591,313591,0
2024-12-11,1,0,116,1869,1944,506,313647,320847,7200
2024-12-11,1,0,547,1380,824,911,313745,318319,4574
2024-12-11,1,0,1323,1273,1375,711,314336,318362,4026
2024-12-11,1,0,1359,1520,1457,1792,314504,320696,6192
2024-12-11,1,0,2029,1543,1718,1209,314574,320604,6030
2024-12-11,1,0,1358,552,1786,672,314679,317588,2909
2024-12-11,1,0,943,926,1135,2421,314680,319736,5056
2024-12-11,1,0,296,696,574,139,315062,319655,4593
2024-12-11,1,0,408,213,164,1173,315132,321108,5976
2024-12-11,1,0,1273,853,2156,816,315379,317032,1653
2024-12-11,1,0,906,1039,1921,2151,315386,320871,5485
2024-12-11,1,0,1199,2224,1717,168,315874,317461,1587
2024-12-11,1,0,1802,700,685,2315,315931,322929,6998
2024-12-11,1,0,334,1101,814,536,315932,322879,6947
2024-12-11,1,0,2286,451,406,294,316029,319962,3933
2024-12-11,1,0,317,1025,798,2323,316717,316974,257
2024-12-11,1,0,1751,992,715,859,316800,323847,7047
2024-12-11,1,0,1110,1168,1761,199,316800,316800,0
2024-12-11,1,0,77,2091,1443,47,316831,320075,3244
2024-12-11,1,0,105,1954,1766,148,317248,324093,6845
2024-12-11,1,0,613,2413,803,209,317580,319723,2143
2024-12-11,1,0,1357,475,117,1386,318189,321203,3014
2024-12-11,1,0,1495,1903,854,562,318513,321328,2815
2024-12-11,1,0,1779,1457,1965,1993,318601,320490,1889
2024-12-11,1,0,2373,289,2182,2207,318659,320527,1868
2024-12-11,1,0,2274,2494,377,289,318763,324883,6120
2024-12-11,1,0,1120,1993,1693,626,318812,321589,2777
2024-12-11,1,0,1859,1003,1906,206,319090,321784,2694
2024-12-11,1,0,1487,272,2416,122,319473,321139,1666
2024-12-11,1,0,373,219,903,1337,319701,322239,2538
2024-12-11,1,0,570,2043,333,1815,319746,322275,2529
2024-12-11,1,0,1152,1401,1593,985,319754,325857,6103
2024-12-11,1,0,2243,1486,1622,2414,319944,326440,6496
2024-12-11,1,0,1658,2010,963,1062,320080,322164,2084
2024-12-11,1,0,1376,120,1420,2328,320129,320764,635
2024-12-11,1,0,2058,1121,45,1313,320229,320229,0
